movie_id,片名,年份,导演,制片国家/地区,语言,豆瓣评分,评价人数,score,hits,verdict,benchmark,来源URL
25870236,可爱的你,2015,关信辉,中国香港 / 中国大陆,汉语普通话 / 粤语,7.9,42507,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25870236/
26301735,吉星高照2015,2015,晴朗,中国香港 / 中国大陆 / 中国台湾,汉语普通话 / 粤语,3.3,2807,-2,E2+N1,exclude,0,https://movie.douban.com/subject/26301735/
25932073,妈咪侠,2015,高志森,中国香港 / 中国大陆,汉语普通话 / 粤语,6.1,1060,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25932073/
25742299,暴疯语,2015,李光耀,中国大陆 / 中国香港,汉语普通话 / 粤语,5.9,39157,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25742299/
22556810,猛龙特囧,2015,胡耀辉,中国香港 / 中国大陆,汉语普通话 / 粤语,4.4,3288,-2,E2+N1,exclude,0,https://movie.douban.com/subject/22556810/
26263437,神探驾到,2015,黄百鸣 / 邱礼涛,中国香港 / 中国大陆,汉语普通话 / 粤语,4.4,15332,-2,E2+N1,exclude,0,https://movie.douban.com/subject/26263437/
26597953,长江7号：超萌特攻队,2015,简耀宗,中国大陆 / 中国香港,汉语普通话 / 粤语,5.7,2774,-2,E2+N1,exclude,0,https://movie.douban.com/subject/26597953/
26828249,一条叫王子的狗,2016,杨健武,中国大陆 / 中国香港,汉语普通话 / 粤语,3.4,257,-2,E2+N1,exclude,0,https://movie.douban.com/subject/26828249/
26352445,反贪风暴2,2016,林德禄,中国大陆 / 中国香港,汉语普通话 / 粤语,5.9,60708,-2,E2+N1,exclude,0,https://movie.douban.com/subject/26352445/
25852263,哪一天我们会飞,2016,黄修平,中国香港,汉语普通话 / 粤语,7.2,15949,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25852263/
20505982,寒战2,2016,梁乐民 / 陆剑青,中国大陆 / 中国香港,汉语普通话 / 粤语,7.1,231253,-2,E2+N1,exclude,0,https://movie.douban.com/subject/20505982/
25945280,我的特工爷爷,2016,洪金宝,中国香港 / 中国大陆,汉语普通话 / 粤语,5.5,62910,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25945280/
26334559,澳门风云3 賭城風雲III,2016,王晶 / 刘伟强,中国香港 / 中国大陆,汉语普通话 / 粤语,4.5,132687,-2,E2+N1,exclude,0,https://movie.douban.com/subject/26334559/
1304961,缘份,2016,黄泰来,中国香港,汉语普通话 / 粤语,7.2,23803,-2,E2+N1,exclude,0,https://movie.douban.com/subject/1304961/
23059934,霹雳囧花,2016,卓韵芝,中国香港,汉语普通话 / 粤语,3.6,1414,-2,E2+N1,exclude,0,https://movie.douban.com/subject/23059934/
25889476,麦兜·饭宝奇兵,2016,谢立文,中国大陆 / 中国香港,汉语普通话 / 粤语,6.4,8882,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25889476/
26748038,K女士,2017,何宇恒,中国香港 / 马来西亚,汉语普通话 / 粤语,4.8,701,-2,E2+N1,exclude,0,https://movie.douban.com/subject/26748038/
26747836,喵星人,2017,陈木胜,中国香港 / 中国大陆,汉语普通话 / 粤语,4.4,12712,-2,E2+N1,exclude,0,https://movie.douban.com/subject/26747836/
26996783,大嫂,2017,阚家伟,中国香港 / 中国大陆,汉语普通话 / 粤语,3.4,3987,-2,E2+N1,exclude,0,https://movie.douban.com/subject/26996783/
26605946,毒。诫,2017,刘国昌,中国大陆 / 中国香港,汉语普通话 / 粤语,5.0,20596,-2,E2+N1,exclude,0,https://movie.douban.com/subject/26605946/
26747274,狂兽,2017,李子俊,中国香港 / 中国大陆,汉语普通话 / 粤语,4.9,13353,-2,E2+N1,exclude,0,https://movie.douban.com/subject/26747274/
26857170,西谎极落之太爆太子太空舱,2017,吴汉邦 / 吴兆麟,中国香港 / 中国大陆,汉语普通话 / 粤语,6.1,7609,-2,E2+N1,exclude,0,https://movie.douban.com/subject/26857170/
25300674,冰封侠：时空行者,2018,叶伟民,中国大陆 / 中国香港,汉语普通话 / 粤语,2.7,11766,-2,E2+N1,exclude,0,https://movie.douban.com/subject/25300674/
26995881,新僵尸先生2,2018,刘观伟,中国香港 / 中国大陆,汉语普通话 / 粤语,3.2,1974,-2,E2+N1,exclude,0,https://movie.douban.com/subject/26995881/
26868408,黄金花,2018,陈大利,中国大陆 / 中国香港,汉语普通话 / 粤语,6.5,7202,-2,E2+N1,exclude,0,https://movie.douban.com/subject/26868408/
30376977,小Q,2019,罗永昌,中国大陆 / 中国香港,汉语普通话 / 粤语,6.6,33193,-2,E2+N1,exclude,0,https://movie.douban.com/subject/30376977/
30171425,扫毒2天地对决,2019,邱礼涛,中国大陆 / 中国香港,汉语普通话 / 粤语,6.0,229276,-2,E2+N1,exclude,0,https://movie.douban.com/subject/30171425/
4840388,新喜剧之王,2019,周星驰 / 邱礼涛,中国大陆 / 中国香港,汉语普通话 / 粤语,5.7,376391,-2,E2+N1,exclude,0,https://movie.douban.com/subject/4840388/
26816090,沉默的证人,2019,雷尼·哈林,中国大陆 / 中国香港,汉语普通话 / 粤语,5.3,120761,-2,E2+N1,exclude,0,https://movie.douban.com/subject/26816090/
26827641,潜行者,2019,吕冠南 / 谭广源,中国大陆 / 中国香港,汉语普通话 / 粤语,3.3,2065,-2,E2+N1,exclude,0,https://movie.douban.com/subject/26827641/
26935296,花椒之味,2019,麦曦茵,中国香港 / 中国大陆,汉语普通话 / 粤语,7.1,40584,-2,E2+N1,exclude,0,https://movie.douban.com/subject/26935296/
34929897,无间行者之生死潜行,2020,黄家辉,中国大陆 / 中国香港,汉语普通话 / 粤语,4.4,3370,-2,E2+N1,exclude,0,https://movie.douban.com/subject/34929897/
